Id,Group,Name,Num Rows,Num Cols,Num Nonzero,Sparsity,DType,Is 2D/3D,Is SPD,Pattern Symmetry,Numerical Symmetry,Kind,File Path
1070,Sandia,fpga_dcop_16,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3221194280908327,subsequent circuit simulation problem,fpga_dcop_16.mat
1071,Sandia,fpga_dcop_17,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.31959629941127,subsequent circuit simulation problem,fpga_dcop_17.mat
1072,Sandia,fpga_dcop_18,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3191757779646762,subsequent circuit simulation problem,fpga_dcop_18.mat
1073,Sandia,fpga_dcop_19,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.31959629941127,subsequent circuit simulation problem,fpga_dcop_19.mat
1074,Sandia,fpga_dcop_20,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3212783851976451,subsequent circuit simulation problem,fpga_dcop_20.mat
1075,Sandia,fpga_dcop_21,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3216989066442388,subsequent circuit simulation problem,fpga_dcop_21.mat
1076,Sandia,fpga_dcop_22,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3263246425567704,subsequent circuit simulation problem,fpga_dcop_22.mat
1077,Sandia,fpga_dcop_23,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3216989066442388,subsequent circuit simulation problem,fpga_dcop_23.mat
1078,Sandia,fpga_dcop_24,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3254835996635829,subsequent circuit simulation problem,fpga_dcop_24.mat
1079,Sandia,fpga_dcop_25,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3259041211101766,subsequent circuit simulation problem,fpga_dcop_25.mat
1080,Sandia,fpga_dcop_26,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3254835996635829,subsequent circuit simulation problem,fpga_dcop_26.mat
1081,Sandia,fpga_dcop_27,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3271656854499579,subsequent circuit simulation problem,fpga_dcop_27.mat
1082,Sandia,fpga_dcop_28,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3284272497897393,subsequent circuit simulation problem,fpga_dcop_28.mat
1083,Sandia,fpga_dcop_29,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3280067283431455,subsequent circuit simulation problem,fpga_dcop_29.mat
1084,Sandia,fpga_dcop_30,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3292682926829268,subsequent circuit simulation problem,fpga_dcop_30.mat
1085,Sandia,fpga_dcop_31,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3284272497897393,subsequent circuit simulation problem,fpga_dcop_31.mat
1086,Sandia,fpga_dcop_32,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3280067283431455,subsequent circuit simulation problem,fpga_dcop_32.mat
1087,Sandia,fpga_dcop_33,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3280067283431455,subsequent circuit simulation problem,fpga_dcop_33.mat
1088,Sandia,fpga_dcop_34,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3275862068965517,subsequent circuit simulation problem,fpga_dcop_34.mat
1089,Sandia,fpga_dcop_35,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3288477712363331,subsequent circuit simulation problem,fpga_dcop_35.mat
1090,Sandia,fpga_dcop_36,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3288477712363331,subsequent circuit simulation problem,fpga_dcop_36.mat
1091,Sandia,fpga_dcop_37,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3296888141295206,subsequent circuit simulation problem,fpga_dcop_37.mat
1092,Sandia,fpga_dcop_38,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3296888141295206,subsequent circuit simulation problem,fpga_dcop_38.mat
1093,Sandia,fpga_dcop_39,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3296888141295206,subsequent circuit simulation problem,fpga_dcop_39.mat
1094,Sandia,fpga_dcop_40,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3313708999158957,subsequent circuit simulation problem,fpga_dcop_40.mat
1095,Sandia,fpga_dcop_41,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3301093355761144,subsequent circuit simulation problem,fpga_dcop_41.mat
1096,Sandia,fpga_dcop_42,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3313708999158957,subsequent circuit simulation problem,fpga_dcop_42.mat
1097,Sandia,fpga_dcop_43,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3317914213624895,subsequent circuit simulation problem,fpga_dcop_43.mat
1098,Sandia,fpga_dcop_44,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3322119428090833,subsequent circuit simulation problem,fpga_dcop_44.mat
1099,Sandia,fpga_dcop_45,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3322119428090833,subsequent circuit simulation problem,fpga_dcop_45.mat
1100,Sandia,fpga_dcop_46,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3317914213624895,subsequent circuit simulation problem,fpga_dcop_46.mat
1101,Sandia,fpga_dcop_47,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3317914213624895,subsequent circuit simulation problem,fpga_dcop_47.mat
1102,Sandia,fpga_dcop_48,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3317914213624895,subsequent circuit simulation problem,fpga_dcop_48.mat
1103,Sandia,fpga_dcop_49,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3317914213624895,subsequent circuit simulation problem,fpga_dcop_49.mat
1104,Sandia,fpga_dcop_50,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3317914213624895,subsequent circuit simulation problem,fpga_dcop_50.mat
1105,Sandia,fpga_dcop_51,1220,1220,5892,0.003958613276001075,real,False,False,0.8183347350714887,0.3322119428090833,subsequent circuit simulation problem,fpga_dcop_51.mat
1106,Sandia,fpga_trans_01,1220,1220,7382,0.004959688255845203,real,False,False,1.0,0.214193962748876,circuit simulation problem sequence,fpga_trans_01.mat
1107,Sandia,fpga_trans_02,1220,1220,7382,0.004959688255845203,real,False,False,1.0,0.2138728323699422,subsequent circuit simulation problem,fpga_trans_02.mat
1108,Sandia,init_adder1,1813,1813,11156,0.003394008279360103,real,False,False,0.6544094067343666,0.01582041688936398,circuit simulation problem sequence,init_adder1.mat
1109,Sandia,mult_dcop_01,25187,25187,193276,0.00030466673935334053,real,False,False,0.6144759258929472,0.003383612629779353,circuit simulation problem sequence,mult_dcop_01.mat
1110,Sandia,mult_dcop_02,25187,25187,193276,0.00030466673935334053,real,False,False,0.6144759258929472,0.003383612629779353,subsequent circuit simulation problem,mult_dcop_02.mat
1111,Sandia,mult_dcop_03,25187,25187,193216,0.00030457215955884354,real,False,False,0.6142197994049846,0.01294544504421048,subsequent circuit simulation problem,mult_dcop_03.mat
1112,Sandia,oscil_dcop_01,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,circuit simulation problem sequence,oscil_dcop_01.mat
1113,Sandia,oscil_dcop_02,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_02.mat
1114,Sandia,oscil_dcop_03,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_03.mat
1115,Sandia,oscil_dcop_04,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_04.mat
1116,Sandia,oscil_dcop_05,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_05.mat
1117,Sandia,oscil_dcop_06,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_06.mat
1118,Sandia,oscil_dcop_07,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_07.mat
1119,Sandia,oscil_dcop_08,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_08.mat
1120,Sandia,oscil_dcop_09,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_09.mat
1121,Sandia,oscil_dcop_10,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_10.mat
1122,Sandia,oscil_dcop_11,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_11.mat
1123,Sandia,oscil_dcop_12,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_12.mat
1124,Sandia,oscil_dcop_13,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_13.mat
1125,Sandia,oscil_dcop_14,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_14.mat
1126,Sandia,oscil_dcop_15,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_15.mat
1127,Sandia,oscil_dcop_16,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_16.mat
1128,Sandia,oscil_dcop_17,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_17.mat
1129,Sandia,oscil_dcop_18,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_18.mat
1130,Sandia,oscil_dcop_19,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_19.mat
1131,Sandia,oscil_dcop_20,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_20.mat
1132,Sandia,oscil_dcop_21,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_21.mat
1133,Sandia,oscil_dcop_22,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_22.mat
1134,Sandia,oscil_dcop_23,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_23.mat
1135,Sandia,oscil_dcop_24,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_24.mat
1136,Sandia,oscil_dcop_25,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_25.mat
1137,Sandia,oscil_dcop_26,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_26.mat
1138,Sandia,oscil_dcop_27,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_27.mat
1139,Sandia,oscil_dcop_28,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_28.mat
1140,Sandia,oscil_dcop_29,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_29.mat
1141,Sandia,oscil_dcop_30,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_30.mat
1142,Sandia,oscil_dcop_31,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_31.mat
1143,Sandia,oscil_dcop_32,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_32.mat
1144,Sandia,oscil_dcop_33,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_33.mat
1145,Sandia,oscil_dcop_34,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_34.mat
1146,Sandia,oscil_dcop_35,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_35.mat
1147,Sandia,oscil_dcop_36,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_36.mat
1148,Sandia,oscil_dcop_37,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_37.mat
1149,Sandia,oscil_dcop_38,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_38.mat
1150,Sandia,oscil_dcop_39,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_39.mat
1151,Sandia,oscil_dcop_40,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_40.mat
1152,Sandia,oscil_dcop_41,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_41.mat
1153,Sandia,oscil_dcop_42,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_42.mat
1154,Sandia,oscil_dcop_43,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_43.mat
1155,Sandia,oscil_dcop_44,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_44.mat
1156,Sandia,oscil_dcop_45,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_45.mat
1157,Sandia,oscil_dcop_46,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_46.mat
1158,Sandia,oscil_dcop_47,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_47.mat
1159,Sandia,oscil_dcop_48,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_48.mat
1160,Sandia,oscil_dcop_49,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_49.mat
1161,Sandia,oscil_dcop_50,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_50.mat
1162,Sandia,oscil_dcop_51,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_51.mat
1163,Sandia,oscil_dcop_52,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_52.mat
1164,Sandia,oscil_dcop_53,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_53.mat
1165,Sandia,oscil_dcop_54,430,430,1544,0.008350459707950243,real,False,False,0.9762308998302207,0.6977928692699491,subsequent circuit simulation problem,oscil_dcop_54.mat
